"id","age","race","sex","mar","ed","prvarrst","curcrim","crime","yrsent","depart","relyr","relmo","expgrp","sexint","paro","higrade","age1st","numarst","numconv","emp1","emp2","emp3","emp4","emp5","emp6","emp7","emp8","emp9","emp10","emp11","emp12","emp13","emp19","frstarrmo","frstarrday","frstarryr","frstcharge","arr2mo","arr2dy","arr2yr","arr3mo","arr3dy","arr3yr","arr4mo","arr4dy","arr4yr","arr5mo","arr5dy","arr5yr","arr6mo","arr6dy","arr6yr","crimper","crimprop","crimoth","numper","numprop","numoth","white","arstdate","reldate","arrstday","arrest","paroled","married","edcomb","fin","male","type","charge","arrstcount","spellnum","length","arrind","begin","end","prevlngth"
2481,29.5,1,1,1,7,NA,NA,1103,5,3,76,2,5,1,1,6,15,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,5875,365,0,1,0,7,0,1,0,0,0,1,365,0,0,365,NA
2486,24.1,2,1,1,6,2,NA,1601,4,3,76,1,2,1,1,11,23,2,2,11,11,11,11,11,11,11,11,11,11,11,11,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5844,365,0,1,0,6,1,1,0,0,0,1,365,0,0,365,NA
2488,35.3,2,1,3,4,NA,NA,1601,3,1,76,2,4,1,0,6,15,4,4,11,11,1,1,1,1,1,1,1,1,1,33,1,0,1,10,77,5202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6219,5875,344,1,0,0,4,0,1,1,52,1,1,344,1,0,344,NA
2488,35.3,2,1,3,4,NA,NA,1601,3,1,76,2,4,1,0,6,15,4,4,11,11,1,1,1,1,1,1,1,1,1,33,1,0,1,10,77,5202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6219,5875,344,1,0,0,4,0,1,1,52,1,2,21,0,344,365,344
2490,36.2,2,1,2,8,NA,NA,1302,3,1,76,2,2,1,0,8,20,4,2,11,1,11,11,11,11,11,11,11,11,11,11,11,11,8,21,76,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6077,5875,202,1,0,1,8,1,1,1,13,1,1,202,1,0,202,NA
2490,36.2,2,1,2,8,NA,NA,1302,3,1,76,2,2,1,0,8,20,4,2,11,1,11,11,11,11,11,11,11,11,11,11,11,11,8,21,76,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6077,5875,202,1,0,1,8,1,1,1,13,1,2,163,0,202,365,202
2492,19.8,1,1,1,8,NA,NA,1601,3,1,76,2,1,1,0,9,17,3,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,76,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6160,5875,285,1,0,0,8,1,1,2,24,1,1,285,1,0,285,NA
2492,19.8,1,1,1,8,NA,NA,1601,3,1,76,2,1,1,0,9,17,3,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,76,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6160,5875,285,1,0,0,8,1,1,2,24,1,2,80,0,285,365,285
2493,22.6,2,1,3,11,3,1601,1901,3,1,76,2,5,1,0,10,19,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,22,76,2299,12,7,76,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,6139,5875,264,1,0,0,11,0,1,2,22,2,1,264,1,0,264,NA
2493,22.6,2,1,3,11,3,1601,1901,3,1,76,2,5,1,0,10,19,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,22,76,2299,12,7,76,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,6139,5875,264,1,0,0,11,0,1,2,22,2,2,46,1,264,310,264
2493,22.6,2,1,3,11,3,1601,1901,3,1,76,2,5,1,0,10,19,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,22,76,2299,12,7,76,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,6139,5875,264,1,0,0,11,0,1,2,22,2,3,55,0,310,365,46
2498,25.1,2,1,1,12,NA,NA,1302,3,1,76,4,2,1,0,12,23,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,5935,365,0,0,0,12,1,1,0,0,0,1,365,0,0,365,NA
2499,22.8,2,1,1,9,NA,2501,1601,3,1,76,1,2,1,0,9,21,5,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,5844,365,0,0,0,9,1,1,0,0,0,1,365,0,0,365,NA
2502,19.8,2,1,1,9,NA,NA,1601,3,1,76,1,3,1,0,9,17,2,1,11,11,11,11,11,11,11,11,33,33,33,33,33,0,2,27,76,2399,4,11,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5901,5844,57,1,0,0,9,1,1,2,23,2,1,57,1,0,57,NA
2502,19.8,2,1,1,9,NA,NA,1601,3,1,76,1,3,1,0,9,17,2,1,11,11,11,11,11,11,11,11,33,33,33,33,33,0,2,27,76,2399,4,11,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5901,5844,57,1,0,0,9,1,1,2,23,2,2,44,1,57,101,57
2502,19.8,2,1,1,9,NA,NA,1601,3,1,76,1,3,1,0,9,17,2,1,11,11,11,11,11,11,11,11,33,33,33,33,33,0,2,27,76,2399,4,11,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5901,5844,57,1,0,0,9,1,1,2,23,2,3,264,0,101,365,44
2509,19.6,1,1,1,7,NA,1901,1902,5,3,76,2,4,1,1,7,16,7,2,11,11,1,1,1,11,11,11,11,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5875,365,0,1,0,7,0,1,0,0,0,1,365,0,0,365,NA
2512,30.1,2,1,1,12,NA,93,1902,4,3,76,3,5,1,1,12,28,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,5904,365,0,1,0,12,0,1,0,0,0,1,365,0,0,365,NA
2513,28.2,1,1,1,12,6,4011,1901,1,1,76,2,1,1,0,11,7,30,30,11,11,1,1,1,11,11,11,11,11,11,11,11,11,7,12,76,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,6037,5875,162,1,0,0,12,1,1,2,22,1,1,162,1,0,162,NA
2513,28.2,1,1,1,12,6,4011,1901,1,1,76,2,1,1,0,11,7,30,30,11,11,1,1,1,11,11,11,11,11,11,11,11,11,7,12,76,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,6037,5875,162,1,0,0,12,1,1,2,22,1,2,203,0,162,365,162
2516,45.1,2,1,6,10,9,NA,1401,2,1,76,1,1,1,0,9,17,5,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,5844,365,0,0,1,10,1,1,0,0,0,1,365,0,0,365,NA
2528,20.1,2,1,1,7,NA,NA,1601,3,1,76,1,4,1,0,7,11,6,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5844,365,0,0,0,7,0,1,0,0,0,1,365,0,0,365,NA
2530,22.4,1,1,2,7,NA,2501,1601,3,3,76,1,5,1,1,8,15,7,4,11,11,11,11,1,1,1,1,1,1,1,1,1,11,10,29,76,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6146,5844,302,1,1,1,7,0,1,2,22,1,1,302,1,0,302,NA
2530,22.4,1,1,2,7,NA,2501,1601,3,3,76,1,5,1,1,8,15,7,4,11,11,11,11,1,1,1,1,1,1,1,1,1,11,10,29,76,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6146,5844,302,1,1,1,7,0,1,2,22,1,2,63,0,302,365,302
2531,24.8,2,1,2,8,6,NA,1601,4,3,76,2,2,1,1,8,19,3,1,11,1,1,1,1,1,1,1,1,1,1,1,1,11,7,22,77,3899,10,21,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6412,5875,365,1,1,1,8,1,1,1,38,2,1,365,1,0,365,NA
2531,24.8,2,1,2,8,6,NA,1601,4,3,76,2,2,1,1,8,19,3,1,11,1,1,1,1,1,1,1,1,1,1,1,1,11,7,22,77,3899,10,21,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6412,5875,365,1,1,1,8,1,1,1,38,2,2,-274,1,537,263,365
2531,24.8,2,1,2,8,6,NA,1601,4,3,76,2,2,1,1,8,19,3,1,11,1,1,1,1,1,1,1,1,1,1,1,1,11,7,22,77,3899,10,21,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6412,5875,365,1,1,1,8,1,1,1,38,2,3,102,0,263,365,-274
2545,30.6,1,1,2,12,4,NA,1601,2,1,76,3,5,1,0,11,24,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,0,7,18,76,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6043,5904,139,1,0,1,12,0,1,2,23,1,1,139,1,0,139,NA
2545,30.6,1,1,2,12,4,NA,1601,2,1,76,3,5,1,0,11,24,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,0,7,18,76,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6043,5904,139,1,0,1,12,0,1,2,23,1,2,226,0,139,365,139
2549,21.6,1,1,1,9,2,1802,1601,5,1,76,1,5,1,0,9,18,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5844,365,0,0,0,9,0,1,0,0,0,1,365,0,0,365,NA
2554,26.4,2,1,2,10,2,NA,1302,2,1,76,5,4,1,0,11,18,4,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,5965,365,0,0,1,10,0,1,0,0,0,1,365,0,0,365,NA
2556,28.3,2,1,2,9,1,NA,1302,2,1,76,7,4,1,0,11,14,2,2,11,11,6,6,6,6,6,6,6,6,6,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,6026,365,0,0,1,9,0,1,0,0,0,1,365,0,0,365,NA
2557,31.6,2,1,2,12,5,NA,1601,3,1,76,1,3,1,0,12,29,2,2,11,11,11,11,11,11,11,11,11,11,11,11,11,1,6,23,76,2399,1,4,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,6018,5844,174,1,0,1,12,1,1,2,23,2,1,174,1,0,174,NA
2557,31.6,2,1,2,12,5,NA,1601,3,1,76,1,3,1,0,12,29,2,2,11,11,11,11,11,11,11,11,11,11,11,11,11,1,6,23,76,2399,1,4,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,6018,5844,174,1,0,1,12,1,1,2,23,2,2,195,1,174,369,174
2557,31.6,2,1,2,12,5,NA,1601,3,1,76,1,3,1,0,12,29,2,2,11,11,11,11,11,11,11,11,11,11,11,11,11,1,6,23,76,2399,1,4,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,6018,5844,174,1,0,1,12,1,1,2,23,2,3,-4,0,369,365,195
2568,18.8,2,1,1,8,1,NA,1601,3,1,76,2,4,1,0,9,16,2,1,11,11,11,11,6,11,11,11,11,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5875,365,0,0,0,8,0,1,0,0,0,1,365,0,0,365,NA
2569,26.7,2,1,1,12,4,70,1601,3,1,76,1,1,1,0,12,25,30,3,11,11,66,66,66,66,66,66,66,66,66,66,66,0,1,26,76,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5869,5844,25,1,0,0,12,1,1,2,22,1,1,25,1,0,25,NA
2569,26.7,2,1,1,12,4,70,1601,3,1,76,1,1,1,0,12,25,30,3,11,11,66,66,66,66,66,66,66,66,66,66,66,0,1,26,76,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5869,5844,25,1,0,0,12,1,1,2,22,1,2,340,0,25,365,25
2571,45.4,2,1,2,2,1,9905,1404,3,1,76,4,5,1,0,3,28,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,NA,5935,365,0,0,1,2,0,1,0,0,0,1,365,0,0,365,NA
2592,23.8,1,1,1,9,1,25,1302,2,1,76,2,1,1,0,11,8,75,5,1,1,1,1,1,1,1,1,1,3,3,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,5875,365,0,0,0,9,1,1,0,0,0,1,365,0,0,365,NA
2614,29.3,2,1,1,8,7,NA,1601,3,1,76,1,4,1,0,8,13,4,3,11,11,11,11,1,1,1,1,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,5844,365,0,0,0,8,0,1,0,0,0,1,365,0,0,365,NA
2624,23.2,2,1,1,9,3,NA,1901,2,1,76,4,5,1,0,10,17,3,3,11,66,66,66,66,66,66,66,66,66,66,66,66,0,4,13,76,2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,5947,5935,12,1,0,0,9,0,1,2,24,1,1,12,1,0,12,NA
2624,23.2,2,1,1,9,3,NA,1901,2,1,76,4,5,1,0,10,17,3,3,11,66,66,66,66,66,66,66,66,66,66,66,66,0,4,13,76,2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,5947,5935,12,1,0,0,9,0,1,2,24,1,2,353,0,12,365,12
2630,24.5,1,1,2,8,1,NA,4009,3,1,76,4,4,1,0,9,15,15,1,14,6,6,6,6,6,6,1,11,44,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,5935,365,0,0,1,8,0,1,0,0,0,1,365,0,0,365,NA
2635,30.8,2,1,2,4,1,NA,4002,4,3,76,4,3,1,1,5,29,1,1,11,6,11,11,11,6,11,11,11,11,11,11,11,11,10,15,76,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6132,5935,197,1,1,1,4,1,1,2,23,1,1,197,1,0,197,NA
2635,30.8,2,1,2,4,1,NA,4002,4,3,76,4,3,1,1,5,29,1,1,11,6,11,11,11,6,11,11,11,11,11,11,11,11,10,15,76,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6132,5935,197,1,1,1,4,1,1,2,23,1,2,168,0,197,365,197
2662,30.4,1,1,6,13,20,NA,1601,3,1,76,1,4,1,0,12,16,30,6,11,11,11,11,1,33,33,1,1,1,1,1,1,1,17,28,76,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,NA,5844,365,0,0,1,13,0,1,0,10,0,1,365,0,0,365,NA
2682,25,2,1,1,12,NA,NA,1103,3,1,76,4,2,1,0,12,23,2,1,11,11,11,11,11,11,11,11,1,1,1,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,5935,365,0,0,0,12,1,1,0,0,0,1,365,0,0,365,NA
2684,23,2,1,1,10,4,NA,1601,3,1,76,2,4,1,0,9,14,3,2,1,1,1,33,11,11,11,44,44,44,44,44,44,0,3,20,76,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,5923,5875,48,1,0,0,10,0,1,1,13,1,1,48,1,0,48,NA
2684,23,2,1,1,10,4,NA,1601,3,1,76,2,4,1,0,9,14,3,2,1,1,1,33,11,11,11,44,44,44,44,44,44,0,3,20,76,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,5923,5875,48,1,0,0,10,0,1,1,13,1,2,317,0,48,365,48
2706,28.5,2,1,NA,11,4,NA,1902,2,1,76,4,4,1,0,11,24,3,1,6,1,1,1,1,1,1,1,1,1,1,4,44,0,7,19,76,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6044,5935,109,1,0,0,11,0,1,1,13,1,1,109,1,0,109,NA
2706,28.5,2,1,NA,11,4,NA,1902,2,1,76,4,4,1,0,11,24,3,1,6,1,1,1,1,1,1,1,1,1,1,4,44,0,7,19,76,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6044,5935,109,1,0,0,11,0,1,1,13,1,2,256,0,109,365,109
2715,27.8,2,1,2,NA,2,NA,1601,4,3,76,3,1,1,1,10,18,2,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,27,76,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6114,5904,210,1,1,1,10,1,1,2,22,1,1,210,1,0,210,NA
2715,27.8,2,1,2,NA,2,NA,1601,4,3,76,3,1,1,1,10,18,2,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,27,76,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6114,5904,210,1,1,1,10,1,1,2,22,1,2,155,0,210,365,210
2725,24,2,1,1,11,3,NA,1802,1,1,76,2,5,1,0,10,17,5,4,1,1,1,1,1,1,1,4,1,1,1,1,1,44,2,28,76,1399,3,17,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5902,5875,27,1,0,0,11,0,1,1,13,2,1,27,1,0,27,NA
2725,24,2,1,1,11,3,NA,1802,1,1,76,2,5,1,0,10,17,5,4,1,1,1,1,1,1,1,4,1,1,1,1,1,44,2,28,76,1399,3,17,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5902,5875,27,1,0,0,11,0,1,1,13,2,2,18,1,27,45,27
2725,24,2,1,1,11,3,NA,1802,1,1,76,2,5,1,0,10,17,5,4,1,1,1,1,1,1,1,4,1,1,1,1,1,44,2,28,76,1399,3,17,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5902,5875,27,1,0,0,11,0,1,1,13,2,3,320,0,45,365,18
2746,23.4,2,1,1,12,NA,NA,1601,3,1,76,4,1,1,0,10,13,20,4,11,11,11,11,11,11,11,11,1,1,1,1,1,1,4,27,76,2699,6,7,76,9,15,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5961,5935,26,1,0,0,12,1,1,2,26,3,1,26,1,0,26,NA
2746,23.4,2,1,1,12,NA,NA,1601,3,1,76,4,1,1,0,10,13,20,4,11,11,11,11,11,11,11,11,1,1,1,1,1,1,4,27,76,2699,6,7,76,9,15,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5961,5935,26,1,0,0,12,1,1,2,26,3,2,41,1,26,67,26
2746,23.4,2,1,1,12,NA,NA,1601,3,1,76,4,1,1,0,10,13,20,4,11,11,11,11,11,11,11,11,1,1,1,1,1,1,4,27,76,2699,6,7,76,9,15,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5961,5935,26,1,0,0,12,1,1,2,26,3,3,100,1,67,167,41
2746,23.4,2,1,1,12,NA,NA,1601,3,1,76,4,1,1,0,10,13,20,4,11,11,11,11,11,11,11,11,1,1,1,1,1,1,4,27,76,2699,6,7,76,9,15,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5961,5935,26,1,0,0,12,1,1,2,26,3,4,198,0,167,365,100
2748,27.3,1,1,2,9,6,NA,1601,5,1,76,5,3,1,0,9,12,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,76,2291,8,12,76,10,28,76,3,28,77,4,19,77,0,0,0,0,1,0,0,3,0,1,6004,5965,39,1,0,1,9,1,1,2,22,5,1,39,1,0,39,NA
2748,27.3,1,1,2,9,6,NA,1601,5,1,76,5,3,1,0,9,12,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,76,2291,8,12,76,10,28,76,3,28,77,4,19,77,0,0,0,0,1,0,0,3,0,1,6004,5965,39,1,0,1,9,1,1,2,22,5,2,64,1,39,103,39
2748,27.3,1,1,2,9,6,NA,1601,5,1,76,5,3,1,0,9,12,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,76,2291,8,12,76,10,28,76,3,28,77,4,19,77,0,0,0,0,1,0,0,3,0,1,6004,5965,39,1,0,1,9,1,1,2,22,5,3,77,1,103,180,64
2748,27.3,1,1,2,9,6,NA,1601,5,1,76,5,3,1,0,9,12,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,76,2291,8,12,76,10,28,76,3,28,77,4,19,77,0,0,0,0,1,0,0,3,0,1,6004,5965,39,1,0,1,9,1,1,2,22,5,4,151,1,180,331,77
2748,27.3,1,1,2,9,6,NA,1601,5,1,76,5,3,1,0,9,12,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,76,2291,8,12,76,10,28,76,3,28,77,4,19,77,0,0,0,0,1,0,0,3,0,1,6004,5965,39,1,0,1,9,1,1,2,22,5,5,22,1,331,353,151
2748,27.3,1,1,2,9,6,NA,1601,5,1,76,5,3,1,0,9,12,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,76,2291,8,12,76,10,28,76,3,28,77,4,19,77,0,0,0,0,1,0,0,3,0,1,6004,5965,39,1,0,1,9,1,1,2,22,5,6,12,0,353,365,22
2750,28.5,1,1,6,8,3,1602,1601,2,1,76,1,3,1,0,8,17,3,3,11,11,11,11,11,11,11,11,11,11,11,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,5844,365,0,0,1,8,1,1,0,0,0,1,365,0,0,365,NA
2759,19.5,2,1,1,11,1,NA,1701,3,9,76,2,1,1,1,11,16,3,1,6,6,6,11,11,11,11,11,11,11,11,11,11,11,8,3,76,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6059,5875,184,1,NA,0,11,1,1,2,12,1,1,184,1,0,184,NA
2759,19.5,2,1,1,11,1,NA,1701,3,9,76,2,1,1,1,11,16,3,1,6,6,6,11,11,11,11,11,11,11,11,11,11,11,8,3,76,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6059,5875,184,1,NA,0,11,1,1,2,12,1,2,181,0,184,365,184
2777,21.2,1,1,2,12,1,4007,1813,5,3,76,4,3,1,1,8,17,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,NA,5935,365,0,1,1,12,1,1,0,0,0,1,365,0,0,365,NA
2781,29.7,2,1,1,14,4,61,1802,5,3,76,5,2,1,1,12,27,2,1,11,11,11,1,1,1,1,1,1,1,1,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,5965,365,0,1,0,14,1,1,0,0,0,1,365,0,0,365,NA
2786,35.8,2,1,2,4,1,NA,1802,3,3,76,1,5,1,1,4,34,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5844,365,0,1,1,4,0,1,0,0,0,1,365,0,0,365,NA
2788,22.3,1,1,2,9,3,NA,4004,1,1,76,1,2,1,0,9,15,4,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,5844,365,0,0,1,9,1,1,0,0,0,1,365,0,0,365,NA
2789,19.6,2,1,1,9,NA,NA,1806,3,3,76,2,3,1,1,9,19,3,1,11,11,11,11,1,1,1,1,1,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5875,365,0,1,0,9,1,1,0,0,0,1,365,0,0,365,NA
2806,29.7,2,1,3,7,2,11,2501,5,1,76,4,3,1,0,9,19,20,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3,9,77,5012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6277,5935,342,1,0,0,7,1,1,1,50,1,1,342,1,0,342,NA
2806,29.7,2,1,3,7,2,11,2501,5,1,76,4,3,1,0,9,19,20,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,3,9,77,5012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6277,5935,342,1,0,0,7,1,1,1,50,1,2,23,0,342,365,342
2834,24.6,2,1,2,12,7,43,1802,3,1,76,5,4,1,0,10,13,9,4,11,11,11,11,11,11,11,11,11,6,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,5965,365,0,0,1,12,0,1,0,0,0,1,365,0,0,365,NA
2835,40.6,2,1,NA,NA,NA,NA,1901,2,1,76,4,3,1,0,10,20,3,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5935,365,0,0,0,10,1,1,0,0,0,1,365,0,0,365,NA
2841,22.5,2,1,1,12,3,NA,1601,5,3,76,3,5,1,1,12,18,3,3,12,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5904,365,0,1,0,12,0,1,0,0,0,1,365,0,0,365,NA
2845,49.6,1,1,2,6,NA,9905,1802,2,3,76,3,2,1,1,7,47,18,3,6,6,6,6,6,6,6,6,6,6,6,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,NA,5904,365,0,1,1,6,1,1,0,0,0,1,365,0,0,365,NA
2854,44.8,1,1,4,18,NA,93,1302,2,3,76,2,3,1,1,17,29,2,2,11,11,11,11,11,11,11,11,11,11,11,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,NA,5875,365,0,1,0,18,1,1,0,0,0,1,365,0,0,365,NA
